startx,starty,stopx,stopy,length,time,userid
1601,655,1613,646,19,425,4
1612,646,401,776,32,514,4
1201,821,652,468,36,609,4
663,468,1337,722,41,817,4
1336,721,870,700,38,637,4
870,699,806,748,21,395,4
806,749,569,476,20,417,4
572,476,1180,638,29,546,4
1172,623,771,142,27,618,4
1104,640,583,739,42,684,4
583,739,163,316,28,649,4
375,817,436,789,12,213,4
437,788,905,353,21,450,4
667,331,913,227,46,1374,30
953,220,665,366,33,600,30
1428,404,367,213,37,684,30
1643,730,1009,853,45,774,30
1149,717,705,485,43,839,30
209,425,628,217,41,769,30
1759,509,1554,636,48,861,30
1668,668,694,838,34,584,30
689,555,843,137,53,1630,30
322,290,81,549,33,961,30
80,548,249,180,31,560,30
250,181,670,316,33,763,30
671,316,1426,180,37,760,30
1425,180,1682,252,52,917,30
337,326,1581,599,47,834,30
1580,599,1840,598,36,865,30
1841,598,1039,716,42,719,30
1038,716,335,887,53,1168,30
335,888,1238,371,40,731,30
1053,658,1059,649,30,588,30
320,818,1215,856,50,828,30
1216,852,1524,443,52,1073,30
1518,443,1304,357,30,534,30
1305,358,482,184,37,704,30
482,186,1221,284,42,783,30
879,628,1257,391,20,317,30
1257,392,1431,735,32,679,30
1431,736,1418,724,24,576,30
1413,717,375,745,40,818,30
376,745,803,379,46,809,30
804,379,1494,202,38,722,30
1596,780,177,152,48,904,30
178,152,1266,283,52,1036,30
990,452,1527,282,34,542,30
1527,281,1373,712,53,982,30
450,634,913,409,37,586,30
915,407,130,197,36,886,30
132,197,1679,262,37,766,30
198,303,727,225,51,961,30
263,599,1481,216,40,749,30
229,336,1063,757,67,1477,30
1656,313,593,514,38,650,30
593,513,741,335,29,809,30
743,338,969,531,25,736,30
971,531,1040,613,22,393,30
1040,612,404,446,32,610,30
405,446,909,143,45,843,30
910,144,1503,836,48,818,30
1502,835,1708,197,55,1161,30
1709,197,1145,488,36,747,30
1138,489,745,550,31,552,30
746,550,1490,218,41,756,30
674,816,913,768,48,974,30
913,766,703,590,35,680,30
1662,508,1183,659,40,729,30
1180,652,367,204,36,647,30
371,205,803,177,36,664,30
365,316,374,321,12,624,30
377,321,1097,387,29,600,30
1101,387,1257,426,27,480,30
1256,426,646,151,38,696,30
570,777,444,475,41,827,30
1475,675,886,727,35,627,30
626,592,577,453,40,784,30
241,208,1621,266,38,727,30
1622,265,317,203,52,935,30
317,204,142,339,36,755,30
132,802,272,651,26,573,30
272,652,1183,355,50,854,30
1183,356,852,851,49,963,30
853,851,305,508,40,740,30
803,569,780,284,25,574,30
553,323,1147,244,23,366,30
1147,245,1004,539,38,763,30
1383,236,277,661,49,898,30
279,660,908,707,49,945,30
909,706,1113,162,40,756,30
990,619,300,883,38,618,30
320,882,294,884,11,297,30
296,884,1679,590,46,1363,30
1672,589,539,597,28,545,30
545,596,1685,564,31,712,30
1684,564,1225,265,35,625,30
1227,265,1577,909,38,801,30
615,575,751,747,40,718,30
754,745,1595,177,49,795,30
1595,179,949,890,37,656,30
949,889,1650,730,51,816,30
1649,729,245,399,45,800,30
455,532,217,562,48,925,30
217,563,197,834,48,1120,30
199,835,1445,911,37,754,30
215,708,1532,326,52,1008,30
225,524,1151,729,42,826,30
1151,727,123,337,35,629,30
938,519,179,347,47,934,30
289,354,433,368,50,832,30
1026,414,1661,447,68,1665,30
1660,447,350,476,40,801,30
395,333,1454,227,37,701,30
1453,227,1748,627,57,1040,30
1748,626,899,451,48,855,30
1740,774,331,843,49,1033,30
742,621,902,486,48,1496,48
895,474,737,198,42,1264,48
758,197,1228,222,22,423,48
1223,222,1305,608,46,930,48
370,484,1349,239,40,834,48
1349,239,1368,408,61,2634,48
1371,409,1108,421,28,824,48
852,376,1096,251,23,361,48
1096,251,1072,164,28,1149,48
1056,172,700,307,21,438,48
1079,540,731,359,15,350,48
731,359,659,209,18,785,48
663,210,1133,299,25,536,48
1128,302,172,228,30,736,48
174,228,764,264,32,680,48
993,499,666,367,29,467,48
666,367,829,128,24,2177,48
827,135,736,630,31,928,48
1087,460,860,520,10,142,48
860,520,308,343,36,822,48
315,346,509,557,30,728,48
1281,218,536,379,22,367,48
536,379,1275,267,42,1458,48
1272,267,661,259,23,552,48
658,262,274,415,29,544,48
277,415,1311,276,43,857,48
1312,276,847,356,43,832,48
851,356,1417,610,34,635,48
1416,609,132,528,77,1856,48
135,526,588,334,37,696,48
592,333,697,184,16,417,48
1356,141,1060,271,28,516,48
1060,271,110,279,30,1059,48
228,185,876,555,35,672,48
876,555,541,451,31,769,48
1120,641,114,541,28,717,48
114,541,1051,607,35,688,48
1050,607,993,434,37,760,48
990,434,604,635,37,617,48
605,631,582,403,25,687,48
584,404,861,520,26,513,48
860,519,916,427,21,457,48
751,274,1332,611,45,901,48
488,328,724,629,35,584,48
1113,240,156,544,35,667,48
156,544,850,338,38,918,48
842,338,357,424,35,696,48
358,424,770,643,21,440,48
769,641,105,645,23,544,48
780,329,215,336,34,617,48
215,336,909,464,30,732,48
901,462,274,178,27,472,48
276,178,1357,367,35,712,48
1356,367,133,389,38,712,48
136,389,1106,433,30,584,48
1106,434,1078,430,10,264,48
414,548,1001,221,34,742,48
768,191,1210,495,18,347,48
1210,495,1036,499,14,728,48
1035,499,930,431,12,320,48
568,202,1017,375,40,833,48
1017,375,343,445,38,878,48
343,447,437,646,25,496,48
438,645,1216,408,39,792,48
1208,407,478,533,38,600,48
482,525,294,477,19,504,48
347,429,1347,339,39,1024,48
1338,339,855,582,29,648,48
860,577,1216,135,27,592,48
92,478,541,587,30,585,48
541,587,1393,563,41,1166,48
1392,563,1364,571,16,256,48
1147,303,612,335,33,638,48
612,335,744,263,38,805,48
741,263,487,305,22,392,48
488,305,909,241,27,600,48
908,241,174,560,38,736,48
186,555,1131,147,42,776,48
1129,149,332,613,36,713,48
339,607,766,291,24,560,48
451,360,1070,189,32,625,48
1070,189,776,470,38,1102,48
306,418,1219,527,36,668,48
1219,527,877,251,38,979,48
876,251,784,276,16,512,48
785,277,1204,505,23,520,48
297,509,1087,567,32,863,48
1088,547,1431,163,31,583,48
813,445,947,563,35,599,48
934,550,221,204,27,528,48
224,204,961,456,34,640,48
960,456,90,413,28,527,48
92,413,117,538,42,760,48
576,421,1378,258,24,875,48
1372,258,569,285,33,704,48
571,285,1375,230,36,663,48
892,533,296,444,27,513,48
296,444,84,543,60,1210,48
643,569,1020,319,32,551,48
1035,311,1039,275,11,154,48
1039,278,1028,311,30,735,48
1028,311,456,330,28,903,48
462,327,921,549,28,567,48
639,173,1351,509,25,387,48
1351,509,918,557,33,922,48
1302,503,929,551,29,466,48
929,551,650,649,23,741,48
385,188,784,347,25,613,48
1352,274,884,454,16,355,48
884,454,1022,635,34,934,48
1020,634,1079,430,27,521,48
1074,430,1168,348,17,495,48
1158,344,635,334,27,487,48
636,334,307,279,33,631,48
308,279,1124,271,36,616,48
1122,271,407,666,54,919,48
407,665,1201,353,27,585,48
1053,519,1297,342,33,632,48
971,160,327,611,33,534,48
396,144,304,165,18,616,48
440,143,1364,613,35,704,48
1396,613,1424,620,20,422,48
1415,619,1258,537,17,267,48
1262,537,1404,615,25,437,48
245,196,1027,261,26,450,48
1027,261,1064,545,30,900,48
1063,545,908,623,18,288,48
907,622,160,656,29,512,48
161,656,877,151,46,792,48
865,415,1141,487,22,335,48
1213,580,807,408,30,482,48
807,408,979,500,25,689,48
680,502,174,447,41,45174,44
174,446,834,220,31,588,44
847,207,723,203,25,864,44
723,204,353,520,34,550,44
421,472,1077,166,56,1080,44
1093,154,487,587,55,1111,44
488,587,798,177,34,552,44
922,408,1221,152,34,635,44
1221,152,1024,258,48,1351,44
1023,258,449,461,32,716,44
1328,337,1458,497,30,673,44
1098,646,510,385,29,590,44
509,385,276,299,34,728,44
277,299,1257,150,41,726,44
1426,707,1140,526,44,734,44
1140,527,863,216,34,605,44
861,220,585,423,36,622,44
196,444,384,716,43,752,44
386,716,183,241,44,692,44
183,242,1431,172,44,688,44
1431,174,737,234,34,577,44
737,235,996,212,41,882,44
1139,621,410,390,31,554,44
384,395,1029,320,32,644,44
1029,321,691,528,38,697,44
1314,325,529,164,19,301,44
529,164,1481,192,43,803,44
1330,167,103,651,45,735,44
301,512,542,653,25,477,44
1026,259,213,249,32,626,44
1107,288,234,220,39,632,44
234,213,212,184,18,553,44
213,184,601,513,43,698,44
285,318,629,323,21,510,44
629,324,500,666,30,526,44
501,667,512,375,36,649,44
1281,645,760,692,40,648,44
761,692,494,433,38,612,44
495,433,1327,290,37,606,44
966,540,675,188,21,334,44
675,188,1408,364,37,883,44
1407,364,1170,711,29,508,44
693,708,423,370,31,466,44
709,578,394,586,39,668,44
395,586,666,531,24,466,44
666,532,697,524,14,224,44
1291,219,1254,201,37,728,44
951,488,656,575,26,418,44
1188,424,931,296,32,640,44
930,296,941,279,21,428,44
941,280,1465,418,31,544,44
1464,418,532,577,43,836,44
1108,569,1140,301,29,509,44
1140,302,1438,446,23,455,44
1434,449,970,366,29,760,44
799,388,1398,494,25,530,44
1397,494,1370,488,42,660,44
1373,487,489,388,36,620,44
655,382,916,186,24,426,44
664,390,950,144,18,321,44
943,151,673,368,29,475,44
673,369,466,708,50,1040,44
470,382,1333,451,35,596,44
1377,502,829,264,34,551,44
829,265,309,635,26,498,44
1426,695,177,578,30,485,44
963,468,707,469,13,285,44
1072,586,587,183,25,434,44
625,203,651,192,10,218,44
637,215,659,340,14,218,44
650,311,632,183,37,635,44
533,419,1185,363,31,494,44
1185,363,914,453,18,463,44
165,428,1299,458,28,534,44
1157,567,673,493,22,602,44
674,486,1076,216,40,871,44
888,382,666,177,32,694,44
666,178,477,296,34,633,44
477,297,1364,662,29,540,44
1145,175,885,675,38,614,44
885,675,1238,317,33,590,44
1238,318,536,679,38,644,44
1396,538,572,540,32,519,44
310,596,607,475,22,352,44
1456,294,1081,561,29,518,44
896,655,388,356,36,585,44
127,399,651,559,31,518,44
1098,585,1106,598,37,728,44
1105,598,196,494,32,620,44
193,365,97,364,40,854,44
1384,319,131,260,46,736,44
131,261,504,448,33,666,44
504,449,894,664,28,565,44
894,663,339,465,34,710,44
340,465,1073,160,28,446,44
1073,161,785,591,26,482,44
785,590,313,471,40,631,44
314,471,76,638,34,582,44
77,638,526,627,38,648,44
109,310,1501,584,26,614,44
103,706,1411,283,44,733,44
1411,283,1298,287,48,805,44
1307,285,1175,601,35,621,44
908,292,531,218,17,362,44
541,227,573,244,14,213,44
300,590,705,313,40,652,44
705,313,389,464,30,538,44
390,464,1438,665,40,746,44
1436,664,756,213,32,571,44
755,214,1085,285,33,607,44
1083,286,691,467,30,514,44
647,456,981,364,23,354,44
1159,261,761,333,29,575,44
762,334,882,370,38,658,44
506,170,984,516,42,738,44
983,516,219,171,37,608,44
220,172,1365,692,39,722,44
1375,679,582,545,18,469,44
583,545,568,445,24,418,44
568,446,1212,254,53,840,44
1212,255,181,480,38,730,44
177,482,876,255,38,654,44
876,256,944,446,26,436,44
943,446,695,223,21,332,44
695,224,703,222,22,642,44
698,212,1272,678,42,680,44
1271,677,1157,342,21,602,44
1488,406,549,537,25,618,44
549,537,561,487,21,581,44
567,483,1145,432,42,713,44
539,158,1157,682,29,494,44
1157,682,338,329,39,730,44
314,332,103,217,41,750,44
708,418,896,346,14,398,108
896,349,1254,383,41,759,108
1154,484,111,168,25,532,108
223,264,1057,286,34,688,108
1057,286,445,438,26,631,108
445,439,404,467,16,375,108
404,468,606,195,18,405,108
606,196,1046,261,35,683,108
1046,262,291,462,52,863,108
291,463,660,287,27,569,108
680,155,284,314,20,639,108
284,314,995,336,40,853,108
812,358,263,270,30,988,108
263,270,555,255,41,785,108
505,295,614,358,32,521,108
615,362,474,389,27,516,108
557,416,577,425,24,421,108
577,426,973,378,40,783,108
974,378,420,517,45,775,108
420,518,881,370,32,589,108
881,371,776,320,21,420,108
853,517,618,476,12,172,108
645,490,986,309,34,692,108
986,310,825,277,32,707,108
825,280,398,475,36,713,108
400,476,673,456,23,397,108
1174,473,1180,479,11,380,108
1179,480,473,218,54,957,108
267,504,494,312,23,412,108
494,312,1080,264,46,852,108
1084,273,1069,351,28,480,108
1069,353,977,300,28,537,108
587,446,415,392,19,300,108
772,246,782,253,27,475,108
1053,482,743,357,26,438,108
743,357,413,219,39,781,108
322,504,989,450,51,888,108
988,450,193,142,43,721,108
968,282,462,239,27,483,108
464,242,375,311,33,573,108
794,412,541,504,28,448,108
541,504,1051,478,35,820,108
1051,479,847,527,41,792,108
848,528,855,471,36,1044,108
859,471,378,191,46,793,108
389,204,973,178,39,933,108
604,465,1214,484,34,607,108
1214,484,460,289,39,814,108
344,478,1115,359,46,1020,108
1115,359,725,282,30,745,108
726,283,325,472,42,732,108
447,532,289,141,38,632,108
161,322,1128,129,43,817,108
1127,135,609,171,40,692,108
611,171,753,278,32,807,108
897,474,495,143,41,988,108
492,145,1142,399,35,714,108
1142,400,918,443,34,588,108
919,443,757,307,35,681,108
556,371,804,270,23,594,108
804,270,1110,181,47,1040,108
1110,182,799,161,37,686,108
394,227,850,385,25,551,108
849,385,1148,226,44,911,108
1148,230,180,332,53,968,108
1091,174,732,154,35,668,108
860,511,1172,396,26,580,108
1172,397,181,464,55,925,108
797,489,182,407,35,702,108
414,327,818,250,37,676,108
822,257,1158,189,38,721,108
102,126,103,184,39,776,108
105,186,875,147,48,893,108
875,152,854,454,39,801,108
851,453,817,130,32,546,108
817,133,246,201,47,827,108
260,213,606,122,37,640,108
930,382,169,172,41,918,108
169,172,73,446,68,1330,108
1068,509,876,295,30,529,108
881,296,992,284,15,387,108
991,284,858,407,22,492,108
860,408,528,386,30,704,108
529,387,802,188,33,690,108
802,190,1072,320,30,682,108
1072,321,1083,183,37,610,108
509,457,1259,426,43,806,108
1259,426,743,334,56,1391,108
600,488,1100,176,29,640,108
579,396,854,211,22,546,108
924,434,351,254,32,687,108
594,270,1068,187,24,433,108
186,227,854,399,49,942,108
852,398,1081,238,30,694,108
293,421,214,392,32,772,108
215,392,1158,332,50,981,108
1155,332,456,198,38,715,108
458,200,1231,496,48,856,108
1159,222,612,472,37,671,108
613,484,411,461,16,274,108
405,442,416,459,19,559,108
416,459,184,148,45,1011,108
1099,306,937,487,42,779,108
940,487,214,497,49,950,108
215,497,109,191,48,912,108
109,192,336,431,31,545,108
336,432,1097,241,46,799,108
643,470,362,303,26,633,108
733,405,536,179,29,734,108
536,180,260,344,32,1086,108
265,345,1179,197,38,643,108
1178,200,242,424,49,873,108
235,314,470,533,23,426,108
470,532,653,230,43,713,108
553,148,1239,164,33,654,108
915,382,561,349,25,640,108
561,349,1094,135,43,799,108
242,491,1249,174,33,696,108
1247,176,859,522,54,1042,108
797,444,1108,516,40,870,108
1108,516,563,436,45,890,108
564,437,946,345,35,855,108
945,343,98,272,49,1252,108
111,271,203,341,22,446,108
219,410,661,317,30,672,108
663,328,1051,344,35,631,108
357,479,846,499,32,608,108
846,499,205,506,40,888,108
654,447,153,508,45,1248,62
154,507,160,528,23,1280,62
1150,472,250,204,36,657,62
251,156,722,388,24,503,62
384,517,577,393,29,496,62
578,393,78,203,43,1688,62
79,203,617,447,47,1168,62
618,447,962,201,23,496,62
963,201,1162,470,27,496,62
794,496,1240,206,25,467,62
91,410,940,165,32,871,62
939,165,873,192,45,1008,62
874,191,1107,312,19,648,62
669,599,920,426,14,205,62
953,382,974,359,10,183,62
914,405,980,329,11,157,62
980,329,1133,303,24,983,62
1134,302,219,523,31,640,62
218,523,396,233,31,625,62
397,233,540,382,26,470,62
521,356,533,567,36,1109,62
534,566,458,401,24,1576,62
458,404,1041,295,36,663,62
1040,296,521,535,23,569,62
523,534,762,342,22,623,62
761,343,1103,365,22,647,62
1103,366,507,508,36,641,62
508,507,1201,156,36,624,62
1219,315,917,184,27,463,62
916,184,166,289,56,1063,62
166,290,1162,504,42,809,62
1159,503,1204,314,43,775,62
1204,313,148,298,36,712,62
139,280,424,161,38,649,62
123,492,907,496,36,600,62
908,497,981,496,13,263,62
980,496,883,279,32,599,62
881,278,853,159,26,487,62
236,150,379,521,31,577,62
380,521,469,174,28,774,62
470,173,1020,407,41,664,62
832,367,1126,366,18,282,62
1127,367,545,187,35,660,62
530,182,268,217,18,533,62
846,338,1114,484,23,368,62
1114,484,120,321,55,1305,62
120,320,1221,533,50,1040,62
1220,531,759,143,40,696,62
759,142,150,386,25,497,62
151,386,383,204,27,463,62
382,204,931,454,39,695,62
931,455,644,646,35,672,62
644,645,644,610,11,199,62
644,607,1160,322,43,790,62
396,264,663,429,50,892,62
669,444,510,531,24,409,62
511,531,1105,210,40,688,62
1103,208,943,142,42,737,62
944,142,268,425,32,704,62
990,199,136,350,37,595,62
136,350,1251,288,40,787,62
1251,287,622,180,21,529,62
623,180,1108,340,31,552,62
1105,338,237,514,35,607,62
236,515,1120,546,43,1239,62
1119,545,163,429,47,1248,62
164,429,436,138,28,711,62
437,138,339,322,14,392,62
329,324,685,221,60,1464,62
252,276,1012,307,20,305,62
1019,307,1080,314,26,449,62
1080,314,1170,293,51,1352,62
1169,293,714,565,42,760,62
715,565,489,179,28,456,62
490,179,800,196,20,392,62
799,195,911,289,39,775,62
1027,247,260,477,23,483,62
260,477,1234,257,42,900,62
1233,257,178,155,42,720,62
817,486,588,532,11,168,62
437,444,868,383,23,450,62
531,422,568,444,24,610,62
807,380,571,434,11,167,62
569,437,608,437,10,147,62
589,438,574,445,14,322,62
1185,470,246,416,42,683,62
246,416,540,577,45,1153,62
541,577,1217,429,50,872,62
937,491,514,571,46,786,62
514,570,131,488,36,672,62
131,487,1042,418,28,567,62
1042,419,1014,550,32,664,62
973,551,397,348,44,1027,62
397,347,591,398,20,400,62
591,397,133,263,41,735,62
687,284,665,224,20,756,62
664,224,1163,581,39,686,62
357,428,594,264,16,283,62
1054,548,420,534,22,340,62
333,532,281,521,11,173,62
401,536,287,505,21,331,62
669,180,262,436,26,416,62
262,436,1074,332,47,929,62
951,334,693,404,29,572,62
1211,404,368,254,33,552,62
368,254,247,325,41,826,62
248,326,1078,358,41,833,62
1077,358,475,319,49,928,62
1236,394,1037,161,25,400,62
1142,179,230,380,36,583,62
230,380,1246,451,32,804,62
1245,450,1277,372,35,573,62
1003,445,421,411,31,623,62
421,411,707,554,35,1073,62
708,554,960,486,33,568,62
957,486,1148,382,24,400,62
1147,382,410,225,28,529,62
411,225,837,526,39,793,62
728,342,123,627,33,525,62
753,234,931,352,11,155,62
931,352,930,325,20,417,62
970,347,720,155,29,623,62
719,154,208,571,33,600,62
323,366,1215,563,39,706,62
1213,562,945,209,26,424,62
517,306,857,131,39,726,62
1018,483,431,361,44,849,62
431,361,208,224,31,738,62
210,223,764,478,32,632,62
762,476,996,279,46,1592,62
995,280,401,292,27,536,62
400,291,377,247,11,200,62
1100,500,357,212,41,656,62
357,212,490,260,40,824,62
490,259,596,238,21,385,62
538,218,576,228,14,176,62
1099,279,200,420,40,773,62
201,421,635,305,38,664,62
787,653,1077,482,25,560,62
1076,483,494,714,31,608,62
495,714,493,706,59,1016,62
494,707,1195,688,27,584,62
1196,688,1209,690,18,1456,62
1211,689,1444,273,56,1096,62
1443,274,885,248,35,656,62
884,247,204,473,43,887,62
204,474,1172,192,43,911,62
1171,193,372,344,46,826,62
953,291,741,238,21,430,62
741,238,1047,382,24,1064,62
1046,381,891,451,22,456,62
889,451,452,222,42,1152,62
453,222,493,459,28,440,62
726,445,1458,693,20,317,62
1385,692,556,237,50,1507,62
557,236,1043,524,31,535,62
1042,524,1058,560,41,768,62
1057,560,1040,143,40,720,62
1040,142,1426,474,41,944,62
1426,476,436,459,45,904,62
703,281,419,349,23,364,62
419,349,1090,495,31,778,62
1088,491,470,192,26,440,62
471,192,1402,510,46,937,62
1404,508,787,257,58,1145,62
789,257,941,236,18,617,62
940,237,974,537,22,408,62
974,537,849,380,19,504,62
1118,360,936,491,16,249,62
828,558,1081,394,25,400,62
1081,394,1111,571,40,1131,62
1112,571,813,588,43,928,62
812,588,707,230,38,1032,62
955,185,756,327,20,339,62
985,397,1254,395,11,167,62
1260,381,1288,658,38,863,62
350,585,967,612,44,753,62
966,612,556,502,25,528,62
555,503,639,498,17,305,62
640,497,387,434,22,368,62
386,435,796,115,38,661,62
797,116,898,477,31,575,62
898,476,1091,153,32,560,62
1037,319,866,293,14,351,62
1040,337,968,332,18,315,62
995,348,738,319,18,375,62
752,319,417,236,26,405,62
172,177,999,326,30,532,62
999,326,1002,658,33,725,62
1002,653,1431,390,37,641,62
1430,389,86,570,64,2253,62
1097,698,126,718,46,867,62
127,718,214,273,35,615,62
214,272,1279,607,40,816,62
1280,608,1344,126,29,560,62
1344,127,648,223,43,752,62
649,221,1449,300,35,680,62
712,668,478,638,10,136,62
440,625,281,556,15,218,62
507,640,265,566,21,338,62
502,322,1331,588,28,450,62
1331,588,1231,551,52,888,62
1232,552,1250,581,21,520,62
148,403,1309,206,98,2921,62
1309,206,698,673,32,682,62
698,674,853,483,24,648,62
853,484,185,242,35,584,62
185,241,516,424,37,601,62
1279,644,646,148,38,616,62
646,148,701,213,21,1408,62
504,175,265,215,17,349,62
436,155,238,207,17,266,62
238,207,976,472,42,730,62
618,476,1181,267,11,154,62
1462,152,612,461,32,599,62
612,461,1094,480,41,768,62
1070,503,547,375,34,841,62
546,375,150,664,43,744,62
151,664,1036,395,38,681,62
1036,394,983,410,16,272,62
1167,464,1527,670,30,483,62
1519,666,1487,666,11,166,62
1455,682,983,108,43,692,62
982,108,634,617,40,776,62
222,590,735,401,12,169,62
